---
source: R[v4.4.3]::data.table[v1.17.0]::fwrite
creation_time_utc: 2025-04-04 18:13:20
schema:
  fields:
  - name: species
    type: character
  - name: posID
    type: numeric
  - name: tag
    type: character
  - name: time
    type: numeric
  - name: datetime
    type: POSIXct
  - name: x
    type: numeric
  - name: 'y'
    type: numeric
  - name: nbs
    type: numeric
  - name: varx
    type: numeric
  - name: vary
    type: numeric
  - name: speed_in
    type: numeric
  - name: speed_out
    type: numeric
  - name: x_raw
    type: numeric
  - name: y_raw
    type: numeric
  - name: n_aggregated
    type: integer
header: yes
sep: ','
sep2:
- ''
- '|'
- ''
eol: "\r\n"
na.strings: ''
dec: '.'
qmethod: double
logical01: no
---
species,posID,tag,time,datetime,x,y,nbs,varx,vary,speed_in,speed_out,x_raw,y_raw,n_aggregated
oystercatcher,11844,3158,1695510060,2023-09-23T23:01:00Z,649940.044836589,5902426.53717966,3,36.0286547851563,14.0862762451172,0.449777108566146,0.44576368127253,649927.241906755,5902434.88006906,5
oystercatcher,11854.5,3158,1695510120,2023-09-23T23:02:00Z,649932.54714427,5902431.54446326,3,17.8717928528786,7.24307197332383,0.748362476114682,0.745651944886654,649927.762030773,5902433.9700085,16
oystercatcher,11872,3158,1695510180,2023-09-23T23:03:00Z,649940.826796424,5902424.79976347,3,14.33485987444,4.93143003469029,0.77826399731482,0.77826399731482,649940.902561548,5902425.19256272,19
oystercatcher,11890.5,3158,1695510240,2023-09-23T23:04:00Z,649936.788042624,5902427.41305655,3,13.071822790452,4.58668361475438,0.705967276491911,0.705967276491911,649939.905075623,5902426.26102621,18
oystercatcher,11909,3158,1695510300,2023-09-23T23:05:00Z,649928.511366722,5902432.45024577,3,14.1253605047421,5.27939420789893,0.753820324943003,0.753820324943003,649930.670144322,5902432.23809746,19
oystercatcher,11924.5,3158,1695510360,2023-09-23T23:06:00Z,649937.421884764,5902424.78722561,3,30.3010311126709,11.580158021715,0.310148426156687,0.311773799175167,649928.011407613,5902432.23875629,12
oystercatcher,11938,3158,1695510420,2023-09-23T23:07:00Z,649935.72384752,5902429.90570963,3,15.5681499565972,5.72071445041233,1.22637674150471,1.22507644308993,649935.714946786,5902430.93023283,15
oystercatcher,11955,3158,1695510480,2023-09-23T23:08:00Z,649933.695401981,5902429.53605413,3,9.33915549830386,3.45922577876464,0.442060578869936,0.442060578869936,649936.211293076,5902429.02600881,19
oystercatcher,11973,3158,1695510540,2023-09-23T23:09:00Z,649940.30956508,5902425.55765497,3,13.636179412525,4.8139567787672,0.573066986038371,0.573066986038371,649940.070234737,5902425.64045998,17
oystercatcher,11990,3158,1695510600,2023-09-23T23:10:00Z,649932.871095245,5902430.47551587,3,12.4713061375602,4.83537581552684,0.828030666179701,0.873875227248296,649930.796902638,5902431.75183509,17
oystercatcher,12005,3158,1695510660,2023-09-23T23:11:00Z,649948.073976136,5902424.09688158,3,29.7343076446353,9.31089250011558,0.685730561432419,0.995178811332443,649946.684217184,5902423.6841431,13
oystercatcher,12017,3158,1695510720,2023-09-23T23:12:00Z,649927.568306411,5902435.37293491,3,45.1373808048973,16.4901300225376,2.11623236413034,2.04824121459871,649927.406329434,5902435.63286243,11
oystercatcher,12029,3158,1695510780,2023-09-23T23:13:00Z,649918.9078871,5902438.05832848,3,37.44836028511,14.2254461254594,1.10159813920094,0.790229334687953,649922.924233455,5902437.32863235,13
oystercatcher,12039,3158,1695511200,2023-09-23T23:20:00Z,649917.58897829,5902438.09315785,3,56.1068931112485,23.1380914182079,2.12498817606233,2.12406136415525,649919.238227668,5902436.77726,7
oystercatcher,12048,3158,1695511260,2023-09-23T23:21:00Z,649932.396587314,5902429.4511332,3,37.0253026032251,14.9174585263591,0.202397341937179,0.202397341937179,649924.268868123,5902432.83064224,11
oystercatcher,12061,3158,1695511320,2023-09-23T23:22:00Z,649924.570942875,5902434.54611978,3,22.6044833713108,8.86501234266493,0.824005331728009,0.824005331728009,649928.126747291,5902432.00609515,15
oystercatcher,12070.5,3158,1695511380,2023-09-23T23:23:00Z,649926.878368518,5902434.56076425,3,106.465660095215,46.1025390625,0,0.0101204928856709,649911.225445191,5902441.42152586,4
oystercatcher,12074,3158,1695511740,2023-09-23T23:29:00Z,649939.47875189,5902425.05047697,3,41.7992511325413,14.5581147935655,0.0134939905142279,0.432569010726735,649941.614786756,5902422.54399248,3
oystercatcher,12085,3158,1695511800,2023-09-23T23:30:00Z,649933.624734119,5902428.43446972,3,7.99104681041433,3.00627584272474,0.663305313541485,0.595004943426738,649932.15120101,5902428.57961503,19
oystercatcher,12102.5,3158,1695511860,2023-09-23T23:31:00Z,649933.285153878,5902428.95542929,3,9.85658958554269,3.74373912811279,0.220806127783613,0.220806127783613,649932.616840232,5902429.0565459,16
oystercatcher,12119.5,3158,1695511920,2023-09-23T23:32:00Z,649930.771354906,5902429.73134882,3,8.90901657387062,3.33860755849768,0.203472815279753,0.203472815279753,649930.698192446,5902429.10529224,18
oystercatcher,12138,3158,1695511980,2023-09-23T23:33:00Z,649933.983671989,5902426.31063717,3,8.67068519486615,3.17854238282941,0.402129993381767,0.458327164434276,649933.372339423,5902426.69783371,19
oystercatcher,12154.5,3158,1695512040,2023-09-23T23:34:00Z,649937.515857956,5902426.87412744,3,9.29483569398218,3.29420184115974,0.549123265768854,0.480731153567451,649937.538675201,5902427.05338502,14
oystercatcher,12170,3158,1695512100,2023-09-23T23:35:00Z,649929.016207283,5902432.19050132,3,5.31866220124453,2.06416230383216,0.352339708345877,0.345854021335404,649928.913964759,5902431.54799317,17
oystercatcher,12185.5,3158,1695512160,2023-09-23T23:36:00Z,649930.70929996,5902430.17246317,3,19.1225458261918,7.62731787623191,0.502462973016823,0.502462973016823,649926.772458841,5902431.8684622,14
oystercatcher,12201,3158,1695512220,2023-09-23T23:37:00Z,649933.424261785,5902425.90772936,3,5.74046247805691,2.19538970142087,0.501047300874146,0.525852417619243,649930.950688548,5902427.04506917,17
oystercatcher,12219.5,3158,1695512280,2023-09-23T23:38:00Z,649935.414699119,5902424.50552561,3,3.26998916625977,1.19975286245346,0.318489490330285,0.331100110033819,649934.043119808,5902424.87401549,20
oystercatcher,12239,3158,1695512340,2023-09-23T23:39:00Z,649933.411285912,5902426.04423919,3,5.00366858696344,1.80578214904278,0.786765855058993,0.751297466704398,649933.595662373,5902426.07737591,19
oystercatcher,12255.5,3158,1695512400,2023-09-23T23:40:00Z,649949.440510459,5902423.63101643,3,13.8165465374382,4.37918532624537,0.732112617828048,0.732112617828048,649950.361939337,5902422.43977205,14
oystercatcher,12269,3158,1695512460,2023-09-23T23:41:00Z,649951.738099319,5902424.57613689,3,17.1596513104862,5.78968550326557,1.250448837421,1.25438041328622,649950.128618408,5902424.63149432,13
oystercatcher,12280.5,3158,1695512700,2023-09-23T23:45:00Z,650003.708944335,5902411.59903893,3,8.69780216217041,2.0326494884491,0.427958602215603,0.544451541685039,650003.651619296,5902412.0708636,10
oystercatcher,12295,3158,1695512760,2023-09-23T23:46:00Z,650001.789582823,5902413.25878917,3,5.13079558184933,1.23907237964324,0.485148152654373,0.421146053657415,649998.727602096,5902414.16759033,19
oystercatcher,12314,3158,1695512820,2023-09-23T23:47:00Z,649995.981324807,5902414.84514486,3,7.91584329790026,1.9072571804649,0.815538386053195,0.828793402898764,649995.974920158,5902413.73682685,19
oystercatcher,12331,3158,1695512880,2023-09-23T23:48:00Z,650001.832622291,5902414.07590253,3,10.9206749131944,2.57878668891059,0.388854562108718,0.407196224714171,649999.598471187,5902413.37688436,15
oystercatcher,12347.5,3158,1695512940,2023-09-23T23:49:00Z,649996.254616525,5902414.89710712,3.05555555555556,8.47151976455877,2.12136610054676,0.458762966350799,0.45467297177482,649994.222445766,5902415.45395166,18
oystercatcher,12366,3158,1695513000,2023-09-23T23:50:00Z,649997.203647536,5902413.7870235,3,5.57582377594924,1.39130147474294,0.50918291098704,0.495205581856756,649998.672019626,5902413.07955095,19
oystercatcher,12385.5,3158,1695513060,2023-09-23T23:51:00Z,650001.274454397,5902411.94680318,3,4.45332397460937,1.05792854309082,0.427762416278446,0.55258803676163,650001.014049571,5902412.09080427,20
oystercatcher,12402.5,3158,1695513120,2023-09-23T23:52:00Z,649996.89688028,5902414.80861337,3,9.57318983272632,2.24240648503206,1.3322950890192,1.25207845646824,649999.355438969,5902414.64203192,14
oystercatcher,12419.5,3158,1695513180,2023-09-23T23:53:00Z,650003.979368825,5902411.63379293,3,9.73109450340271,2.24192659139633,0.58817495432719,0.54765167491422,650003.592667105,5902411.80954891,20
oystercatcher,12439,3158,1695513240,2023-09-23T23:54:00Z,649997.036354685,5902411.2609782,3,6.47857207406591,1.54681306136282,0.4748309007062,0.450914354262952,649996.937633184,5902411.31675225,19
oystercatcher,12457,3158,1695513300,2023-09-23T23:55:00Z,649999.569323456,5902409.93675544,3,7.642453771149,1.81830336890831,0.672043204785685,0.693801696360819,649998.053566744,5902409.74820267,17
oystercatcher,12473.5,3158,1695513360,2023-09-23T23:56:00Z,649999.696950597,5902404.71511256,3,6.05086444318295,1.4247827231884,0.626945353527772,0.585303163318337,649998.890882206,5902403.94165314,16
oystercatcher,12489,3158,1695513420,2023-09-23T23:57:00Z,649998.278754258,5902404.74072256,3,6.87974841647678,2.38924257066515,0.582267530274962,0.582267530274962,649998.724720475,5902407.23322629,15
oystercatcher,12505.5,3158,1695513480,2023-09-23T23:58:00Z,649997.881513758,5902403.53529639,3,3.50665339717159,0.841020778373436,0.923917859012452,0.923917859012452,649998.681813683,5902403.78838497,18
oystercatcher,12524,3158,1695513540,2023-09-23T23:59:00Z,650001.204749109,5902404.57072399,3,8.03499190100672,1.86949373810575,0.55790056184365,0.58889503750163,650002.433062822,5902404.87684166,19
turnstone,1,3188,1695427200,2023-09-23T00:00:00Z,649869.194533139,5902915.48466801,3,238.879302978516,1373.77014160156,,0,649868.604170415,5902915.48466801,1
turnstone,3.66666666666667,3188,1695427260,2023-09-23T00:01:00Z,649869.194533139,5902914.75660583,3,47.3412344190809,300.879150390625,0.0404478988817169,0.127199496658915,649871.577501472,5902939.33883027,3
turnstone,7,3188,1695427440,2023-09-23T00:04:00Z,649840.842731749,5902882.09623972,3,44.2637557983398,379.470458984375,0.260254793331594,0.00239607088069556,649833.150601163,5902868.64282225,1
turnstone,8,3188,1695429480,2023-09-23T00:38:00Z,649835.986483935,5902881.92672811,3,27.3321495056152,244.15153503418,0.00239607088069556,0.00885990762519624,649840.842731749,5902882.09623972,1
turnstone,9,3188,1695430800,2023-09-23T01:00:00Z,649835.197325136,5902870.09862789,3,91.4218521118164,907.965026855469,0.00885990762519624,0,649828.416328977,5902844.26468862,1
turnstone,11,3188,1695431040,2023-09-23T01:04:00Z,649835.723431002,5902870.09862789,3,4.74650605519612,41.1500591701932,0.0146148637111177,0.0177635030653192,649836.123520181,5902871.06930929,3
turnstone,14,3188,1695431100,2023-09-23T01:05:00Z,649838.055170975,5902874.12113256,3,13.0558283064101,111.281517876519,2.4100815693081,2.4384961051211,649838.860798345,5902871.70775363,3
turnstone,16.5,3188,1695431220,2023-09-23T01:07:00Z,649844.834272732,5902880.74927309,3,10.4930901527405,88.1268081665038,0.928214256625463,0.88086949387465,649844.834272732,5902875.7781677,2
turnstone,20,3188,1695431280,2023-09-23T01:08:00Z,649847.692021065,5902880.65311698,3,16.2389506530762,128.735583496094,0.748310975408349,0.751463916942371,649845.838862036,5902876.71151696,5
turnstone,24,3188,1695432900,2023-09-23T01:35:00Z,649848.556103692,5902910.64822019,3,130.780502319336,1024.73498535156,0.0157647076701123,0.358837785937743,649839.530983842,5902940.29045339,1
turnstone,26.5,3188,1695432960,2023-09-23T01:36:00Z,649847.896421833,5902921.98468825,3.25,5.27234703302384,35.7423763275147,0.178876012575126,0.0891665660906905,649849.250965398,5902921.2466768,4
turnstone,32,3188,1695433020,2023-09-23T01:37:00Z,649847.104470221,5902919.45060141,3,16.2299474015528,103.377665928432,0.315612869036566,0.315612869036566,649849.069505968,5902925.86138236,7
turnstone,37,3188,1695433140,2023-09-23T01:39:00Z,649854.520132374,5902924.28406208,3,16.5513730578952,134.065582275391,1.35610722754306,1.36332609965358,649845.470792123,5902912.1866862,3
turnstone,39.5,3188,1695433260,2023-09-23T01:41:00Z,649866.561733204,5902925.74403776,3,139.783683776856,702.366424560548,1.98399068419834,1.97391903238323,649870.046450428,5902958.8070678,2
turnstone,41,3188,1695433920,2023-09-23T01:52:00Z,649872.173658921,5902922.85294764,3,19.6995620727539,193.912673950195,0.00151331270134585,0.00040006907255544,649884.581657628,5902923.8607912,1
turnstone,43,3188,1695442920,2023-09-23T04:22:00Z,649872.173658921,5902919.24400095,3,15.0203304290772,155.758819580078,0.00040006907255544,0.558527383748751,649874.276952223,5902905.83990236,1
turnstone,44,3188,1695442980,2023-09-23T04:23:00Z,649872.173658921,5902905.83990236,3,21.5877876281738,309.455383300781,0.558527383748751,0.390600569897664,649872.173658921,5902919.24400095,1
turnstone,46,3188,1695443820,2023-09-23T04:37:00Z,649597.84061994,5902701.13577512,3,26.0566580030653,55.7287682427301,0.18416243273758,0.0539622427716923,649596.519614475,5902699.69397921,3
turnstone,53,3188,1695443880,2023-09-23T04:38:00Z,649589.928248174,5902708.72783514,3.36363636363636,4.78942929417634,10.566080329832,0.954790658584157,0.968312196822291,649588.561658139,5902712.47719434,11
turnstone,60.5,3188,1695444120,2023-09-23T04:42:00Z,649586.079996811,5902671.3974581,3.25,11.7393338680268,27.7150039672852,0.51065600160642,0.803102650593563,649588.718709892,5902672.65636756,4
turnstone,67,3188,1695444180,2023-09-23T04:43:00Z,649588.931113278,5902685.9143781,3.22222222222222,22.3457891587858,32.7928382143563,0.485300438256736,0.338797825304731,649598.046066291,5902675.25143833,9
turnstone,72.5,3188,1695444240,2023-09-23T04:44:00Z,649591.3901288,5902685.84054633,3.5,32.9868850708008,85.3547821044923,0,0.0545876767428126,649586.83074213,5902690.24169865,2
turnstone,76,3188,1695444300,2023-09-23T04:45:00Z,649587.682814658,5902690.04086592,3.4,10.8958679962158,21.7658067321777,0.213348643116317,0.191513572419192,649591.473824519,5902684.03378201,5
turnstone,83.5,3188,1695444360,2023-09-23T04:46:00Z,649587.681023569,5902684.13335178,3.2,21.6319495487214,38.1149801063538,0.64715932360805,0.651674237619219,649589.462747738,5902685.15453871,10
turnstone,95.5,3188,1695444420,2023-09-23T04:47:00Z,649578.534524293,5902671.88765648,3.5,13.8444428030325,22.5473385197776,0.836621497480263,1.50153397890963,649579.75982629,5902668.09497686,14
turnstone,112.5,3188,1695444480,2023-09-23T04:48:00Z,649483.244064635,5902746.13506856,3.5625,2.41426061093807,5.61133009940386,1.70338641795031,1.51036340047039,649481.809179701,5902747.24098079,16
turnstone,130,3188,1695444540,2023-09-23T04:49:00Z,649522.286627637,5902628.83650387,3.63157894736842,6.75194245560347,7.75891652067612,3.47172025278056,3.14195416854666,649525.378893908,5902626.34048831,19
turnstone,141.5,3188,1695444600,2023-09-23T04:50:00Z,649595.432888351,5902604.51421715,3.5,93.78043410182,103.85631275177,0.531880114376136,0.531880114376136,649609.543716255,5902589.56861527,4
turnstone,144,3188,1695444660,2023-09-23T04:51:00Z,649596.902105223,5902599.96001668,3,100.323280334473,150.272399902344,0,0,649603.770223309,5902599.96001668,1
turnstone,147,3188,1695444840,2023-09-23T04:54:00Z,649597.319313874,5902596.04586187,3,113.632889270783,156.581097793579,0.439820297856716,0.449649253097345,649591.75975851,5902604.12808757,5
turnstone,153,3188,1695444900,2023-09-23T04:55:00Z,649594.861899554,5902592.10138009,3.85714285714286,59.824867112296,75.1679259708951,0.300019555849959,0.292998873535224,649595.706563914,5902591.74511333,7
turnstone,160.5,3188,1695444960,2023-09-23T04:56:00Z,649621.333284701,5902582.75867445,3,245.664638943143,288.906136406793,2.22848469993999,2.45513374125071,649619.521812859,5902584.75961304,6
turnstone,166.5,3188,1695445020,2023-09-23T04:57:00Z,649620.942548959,5902546.77591249,3,122.178286446465,123.093837314182,1.71370256767774,1.55691691766293,649625.015428493,5902537.98449414,6
turnstone,174.125,3188,1695445080,2023-09-23T04:58:00Z,649570.481855675,5902633.31778812,3,148.579889774323,205.886546611786,6.92160316949056,6.95250266230565,649568.627430963,5902636.71081648,8
turnstone,186.571428571429,3188,1695445140,2023-09-23T04:59:00Z,649483.998730581,5902750.46459007,3.57142857142857,7.46228114926085,21.6844481643365,0.181473475780087,0.0862768628806286,649482.915179644,5902749.55302716,7
turnstone,196.75,3188,1695445200,2023-09-23T05:00:00Z,649485.842345183,5902752.29055367,3.625,8.16052345186472,56.0198952108622,0.163763946476124,0.244291380666647,649487.186468625,5902753.423779,8
turnstone,213.916666666667,3188,1695445260,2023-09-23T05:01:00Z,649483.195813829,5902753.09645427,3.58333333333333,2.15566952692138,20.1523264249166,0.666066472177879,0.612381516050864,649484.331120742,5902750.33914136,12
turnstone,227.8,3188,1695445320,2023-09-23T05:02:00Z,649482.088026478,5902749.64894508,3.8,34.8072600364686,55.5950483703613,0.592194739160164,0.724561260495888,649485.692329842,5902742.9911334,10
turnstone,239.666666666667,3188,1695445380,2023-09-23T05:03:00Z,649482.27629784,5902756.57329599,3.08333333333333,3.65067962143156,38.9615713357926,0.792051926536543,0.945644094872794,649482.468545054,5902756.98551852,12
turnstone,252.363636363636,3188,1695445440,2023-09-23T05:04:00Z,649506.159954192,5902788.70649969,3.63636363636364,3.629143730668,8.27768746683421,1.40129397303902,1.2107286290928,649507.391148411,5902786.9483327,11
turnstone,264.5,3188,1695445500,2023-09-23T05:05:00Z,649511.348053395,5902801.05464752,3.75,2.0242096318139,6.39906970659892,1.81687725525142,1.78760446739657,649511.457391057,5902800.60486151,12
turnstone,278,3188,1695445560,2023-09-23T05:06:00Z,649482.161129188,5902753.55980268,3.375,8.2326906323433,19.3135920763016,0.550797543698971,0.505672842966907,649482.125110433,5902755.55189464,8
turnstone,290,3188,1695445620,2023-09-23T05:07:00Z,649481.614300143,5902752.01796754,3.36363636363636,5.2422147821789,11.8384742185104,0.330237575992531,0.367843468430689,649483.061890727,5902751.89874284,11
turnstone,303.866666666667,3188,1695445680,2023-09-23T05:08:00Z,649481.917795501,5902754.03491793,3.46666666666667,1.57152632713318,3.78529618581136,0.49590511676025,0.513521638935303,649482.626447984,5902753.34584646,15
turnstone,315,3188,1695445740,2023-09-23T05:09:00Z,649478.331114439,5902757.05546885,3,5.02747924960389,12.8618717582858,0.443141836819708,0.312213359064855,649478.895612849,5902757.0067551,7
turnstone,324,3188,1695445800,2023-09-23T05:10:00Z,649480.945850356,5902753.46865117,3,5.58052330962883,11.4810018933509,0.319363017532048,0.311551098128363,649479.661746605,5902752.02536306,11
turnstone,334,3188,1695445860,2023-09-23T05:11:00Z,649474.517740016,5902762.91077576,3,7.52352288328571,19.5472189820843,0.367992502552654,0.537589047844927,649473.858354618,5902767.42337363,9
turnstone,348,3188,1695445920,2023-09-23T05:12:00Z,649479.916065287,5902757.99426313,3.47368421052632,2.35474951181385,5.92613055897552,0.708285824792899,0.659086093087718,649480.103363626,5902757.12153584,19
turnstone,365.166666666667,3188,1695445980,2023-09-23T05:13:00Z,649498.731615295,5902748.89553536,3.58333333333333,2.56024314628707,8.65386497974396,2.21220343811323,2.19773887470068,649506.119672096,5902751.005502,12
turnstone,378.625,3188,1695446040,2023-09-23T05:14:00Z,649482.498345487,5902749.64107284,3.625,7.03601022064686,19.6024958491325,0.527210260353408,0.482328929306627,649481.923721282,5902751.09568598,8
turnstone,389,3188,1695446100,2023-09-23T05:15:00Z,649483.087328357,5902751.95539498,3.66666666666667,2.7900735831555,5.82584763750618,0.266302959355379,0.264630847775481,649482.766145843,5902754.41749196,9
turnstone,399.5,3188,1695446160,2023-09-23T05:16:00Z,649481.856646289,5902751.50013548,3.16666666666667,3.31505707734161,8.79078296158049,0.118340104847936,0.129636295427331,649481.773061911,5902750.55566655,12
turnstone,411,3188,1695446220,2023-09-23T05:17:00Z,649483.72336129,5902747.46656986,3.54545454545455,2.94153635560974,6.57997119131167,0.37429788862468,0.354914483149142,649483.034897045,5902750.00855176,11
turnstone,423.142857142857,3188,1695446280,2023-09-23T05:18:00Z,649482.101001907,5902753.28347361,3.42857142857143,1.07529044151306,4.68091361376705,0.0697647036739227,0.0729525134586403,649481.578293762,5902751.01476931,7
turnstone,434.5,3188,1695446340,2023-09-23T05:19:00Z,649483.088537844,5902752.97634355,3.28571428571429,1.04770296203847,5.42770997845397,0.267459642502204,0.265865737609845,649483.311745858,5902754.62719019,14
turnstone,446.8,3188,1695446400,2023-09-23T05:20:00Z,649482.621438381,5902752.44327841,3.5,2.74022106647492,6.68837969779968,0.264322961880894,0.264322961880894,649482.792630189,5902750.76068447,10
turnstone,458.5,3188,1695446460,2023-09-23T05:21:00Z,649485.106990538,5902750.52354904,3.25,4.015765481525,9.9008121755388,0.416459406239708,0.494885689187575,649483.064211419,5902751.35687826,12
turnstone,469.5,3188,1695446520,2023-09-23T05:22:00Z,649490.148999747,5902751.4892278,3,4.97056945800781,12.3909298324585,0.541872064178128,0.447760524640688,649491.785496517,5902747.16258804,10
turnstone,481,3188,1695446580,2023-09-23T05:23:00Z,649486.785430502,5902745.06734048,3,3.75818851713598,13.6240402424829,0.624000475346606,0.624000475346606,649485.44398153,5902746.76092042,13
turnstone,491.5,3188,1695446640,2023-09-23T05:24:00Z,649485.212872091,5902753.48258032,3,7.38763308525086,21.4450386762619,0.221519141554204,0.221519141554204,649484.811132816,5902754.74374208,8
turnstone,500.5,3188,1695446700,2023-09-23T05:25:00Z,649486.069711438,5902750.56659515,3,5.52861610412598,14.7792272567749,0.278957321490937,0.284364651023255,649486.855500957,5902747.59101958,10
turnstone,512.5,3188,1695446760,2023-09-23T05:26:00Z,649488.596029727,5902743.55966169,3,3.39948767058703,9.74593645212602,0.324154144000127,0.343063227025302,649490.167680659,5902742.77981889,14
turnstone,526.5,3188,1695446820,2023-09-23T05:27:00Z,649481.712693757,5902749.92366595,3,2.18780441065224,6.44072351650316,0.527550263928119,0.532812939281869,649482.277001561,5902750.72948378,14
turnstone,540,3188,1695446880,2023-09-23T05:28:00Z,649483.618905062,5902744.94479649,3.38461538461538,3.98124080296804,9.33155147845928,0.182102134083522,0.154501441862941,649485.068333738,5902742.80121678,13
turnstone,551.5,3188,1695446940,2023-09-23T05:29:00Z,649479.212746497,5902750.69505225,3.2,3.35436981201172,11.2357658100128,0.247579465462195,0.255911487753488,649479.173425835,5902753.51161288,10
turnstone,561,3188,1695447000,2023-09-23T05:30:00Z,649480.024437383,5902752.23696551,3,3.25467552962127,12.134179668662,0.321350116285972,0.3206511965132,649479.973304944,5902749.80813159,9
turnstone,567,3188,1695447060,2023-09-23T05:31:00Z,649481.445331964,5902754.39930423,3,19.6910457611084,55.4861106872559,0.110698858718555,0,649481.445331964,5902754.39930423,1
turnstone,573,3188,1695447180,2023-09-23T05:33:00Z,649483.672943654,5902754.26110976,3.81818181818182,2.11539446617946,6.79512575638196,0.28226632419402,0.28226632419402,649483.913119515,5902752.125575,11
turnstone,585.5,3188,1695447240,2023-09-23T05:34:00Z,649486.273005826,5902753.71125614,3.35714285714286,1.75986984068034,9.14809772919635,0.433114431318414,0.433114431318414,649486.196846484,5902754.59364967,14
turnstone,593,3188,1695447420,2023-09-23T05:37:00Z,649486.070121128,5902751.63499228,4,14.1052017211914,28.1928081512451,0,0,649487.453385921,5902747.15445733,1
turnstone,601.428571428571,3188,1695447480,2023-09-23T05:38:00Z,649493.339354154,5902760.03818601,3.35714285714286,2.24688613901333,5.77929986739645,0.93329470158088,0.93517019729639,649494.072233788,5902758.26623572,14
turnstone,612.5,3188,1695447540,2023-09-23T05:39:00Z,649514.260248299,5902797.21116972,3.375,5.89938373863698,14.1393229961395,1.10182172837536,1.09904034443087,649513.976234046,5902799.11806826,8
turnstone,621.5,3188,1695447600,2023-09-23T05:40:00Z,649520.620357868,5902804.62712981,3,5.66271030426025,31.13111328125,0.339923952872276,0.574770317345424,649521.208667438,5902808.47110664,10
turnstone,630.5,3188,1695447660,2023-09-23T05:41:00Z,649515.608507601,5902816.87940047,3,6.23529736697674,37.9216026067734,0.808090444641467,0.514031755492371,649516.038294651,5902814.55938689,8
turnstone,642,3188,1695447900,2023-09-23T05:45:00Z,649518.057087016,5902813.59644589,3,2.89083640204536,17.7883544582791,0.830862160602253,0.830862160602253,649517.23383006,5902816.25500482,15
turnstone,657,3188,1695447960,2023-09-23T05:46:00Z,649517.678074458,5902814.86765201,3,2.60482666015625,18.3826818847656,0.354174425023164,0.357961539981587,649517.733530662,5902813.32626053,15
turnstone,666,3188,1695448020,2023-09-23T05:47:00Z,649522.987926902,5902814.36921357,3,24.5809444851346,125.20251803928,0.0189355747921169,0.0576975012630405,649528.29858321,5902804.13238232,3
turnstone,669,3188,1695448080,2023-09-23T05:48:00Z,649517.542344529,5902822.00002334,3,9.50404569837782,62.7840109931099,0.0816957117169051,0.0319305008973253,649516.112065295,5902824.73500412,3
turnstone,673.5,3188,1695448140,2023-09-23T05:49:00Z,649516.849307534,5902816.99181931,3.33333333333333,6.55261690086789,33.2085202534994,0.451876827424231,0.453222282637422,649516.665718884,5902816.14022917,6
turnstone,681.5,3188,1695448200,2023-09-23T05:50:00Z,649520.124541519,5902817.99754334,3.1,5.602741792202,35.4873193836212,0.562305777101881,0.58186865916614,649519.438573272,5902817.16520007,10
turnstone,690.5,3188,1695448260,2023-09-23T05:51:00Z,649518.192291239,5902830.59201125,3,9.95553600788116,63.2497072219849,0.381478036284226,0.662767712961213,649517.665076693,5902832.26078492,8
turnstone,703,3188,1695448320,2023-09-23T05:52:00Z,649516.883601307,5902812.27813239,3.05882352941176,2.23152111063367,14.0571035233336,0.861065733743054,0.765713389035085,649516.677420678,5902811.9289006,17
turnstone,718.5,3188,1695448380,2023-09-23T05:53:00Z,649515.25108039,5902820.73777475,3.21428571428571,1.88218717429103,8.73645562541728,0.353722813456573,0.29252095798282,649514.986372618,5902819.48363126,14
turnstone,733.5,3188,1695448440,2023-09-23T05:54:00Z,649513.117835967,5902819.67960367,3.125,1.63941430393606,12.495278827846,0.78194482344254,0.78194482344254,649513.606457042,5902819.95229112,16
turnstone,749,3188,1695448500,2023-09-23T05:55:00Z,649516.851735323,5902817.52620023,3,1.52760834270054,11.9385652287801,0.422922353179846,0.462466200329851,649516.573785106,5902816.49497453,15
turnstone,764.5,3188,1695448560,2023-09-23T05:56:00Z,649510.235473151,5902819.09566897,3,2.3280540406704,11.7802007719874,0.656055151837508,0.619406234097858,649510.716685861,5902823.10861009,16
turnstone,781,3188,1695448620,2023-09-23T05:57:00Z,649511.644221373,5902813.8016883,3,2.14446352014905,9.30825387235331,0.34720007677933,0.351265000244381,649510.885757894,5902812.34466131,17
turnstone,798,3188,1695448680,2023-09-23T05:58:00Z,649510.266205515,5902803.0385907,3.11764705882353,1.74829785964068,10.8133500043084,1.59414173215916,1.83277655660273,649510.662111545,5902805.46790627,17
turnstone,816,3188,1695448740,2023-09-23T05:59:00Z,649481.280653795,5902750.85405973,3.05263157894737,0.829722373439335,2.9242163734753,0.463459946757978,0.249809362103603,649481.322156437,5902750.12225649,19
turnstone,833.5,3188,1695448800,2023-09-23T06:00:00Z,649481.105992495,5902750.59744077,3.5625,0.93757184362039,2.55796343460679,0.29613951363808,0.444347486098002,649481.926767656,5902750.42776776,16
turnstone,849.5,3188,1695448860,2023-09-23T06:01:00Z,649482.911727126,5902752.35179554,3.25,2.37003777176142,5.3395911604166,0.33695851298447,0.184168688685228,649483.423550569,5902752.27354287,16
turnstone,863,3188,1695448920,2023-09-23T06:02:00Z,649483.694344173,5902750.24107245,3.18181818181818,2.51887994167233,12.3718404297001,0.226622362812953,0.226622362812953,649483.306946259,5902750.05334972,11
